record_id,entity_id,contributor_id,rating,created_at,attack_type,ground_truth_risk,P,B,C,X,T,data_trust_score,evidence_coverage,uncertainty,confidence,tier,recommended_action,risk_probability_model,model_flag
injected_079e6cde3c8ecc03a28e,entity_6a19e1146e985c6ccca0,,4.5,2026-02-25 17:36:55+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.70833333333333,99.22320155372421,89.03636543297583,0.6233333333333333,36.200151404898214,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_18adf52203e6a361f72a,entity_888fdc608358ed2b8558,,4.5,2026-06-09 07:02:33+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,98.74632510230397,86.25812144741039,0.3733333333333333,54.84319632533137,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_6e4953a2281fe0604bf0,entity_aa357d59438466e7805d,,4.0,2026-05-04 06:56:33+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.04166666666667,97.7140117270169,92.17439090354777,0.6233333333333333,36.86219772064367,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_498e1b714426b050baae,entity_3b3422d3b184588c4640,,4.5,2026-02-27 16:18:38+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.58333333333334,88.46353610957983,85.47299693933505,0.6233333333333333,35.586410526406134,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_bc62e528a5dca4658861,entity_ebc49b6ed24209b9263e,,5.0,2026-01-19 20:06:29+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,99.69906693736522,86.89611821196031,0.3733333333333333,54.97023553188652,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_539e4891c5f2c3013e41,entity_bfdc77f6ac6c51e1e4bb,,4.5,2026-04-26 04:16:05+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666667,98.63731755719786,88.13293602260431,0.6233333333333333,36.05523590356413,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_96ef8d460a1a06099202,entity_21dc4f1d7793ad09ac6a,,4.5,2026-01-19 10:47:30+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.54166666666667,88.9847812230795,85.26427171747662,0.6233333333333333,35.53779022649902,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_4fb200de331641986779,entity_205ab08c2a72b61f8566,,4.5,2026-06-13 13:49:36+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666667,99.49406134972405,88.47654984313621,0.6233333333333333,36.125183869956174,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_8c3c81d5adbab1966983,entity_628ae2dd79e5b0b8d031,,4.0,2026-04-08 13:40:47+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.29166666666667,99.07926238845326,92.82221870893669,0.6233333333333333,36.946670464771714,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_8b71cd90065f0654181c,entity_205ab08c2a72b61f8566,,4.5,2026-04-17 00:22:01+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666667,99.56185456045384,88.50373963353584,0.6233333333333333,36.13076959842584,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_974fe19a745f84e38956,entity_fd85c2f9d2cf4d4133bb,,3.0,2026-03-21 00:38:56+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.75,99.49406134972405,93.17240545810947,0.6233333333333333,36.98801370310841,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_50e572d1f0598fa4bd43,entity_888fdc608358ed2b8558,,3.5,2026-03-04 14:28:28+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,99.66211906979385,92.89816205064021,0.3733333333333333,56.422231975218345,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_ff8c9061bb70d196aead,entity_06e7df81ac3cf211adb7,,4.5,2026-03-04 01:56:37+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333334,99.66211906979385,88.96173342070429,0.6233333333333333,36.19859685088976,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_d8346a1eaea7ae22b155,entity_c6fb0843e8a65c0ee1f3,,4.5,2026-03-05 08:18:48+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666667,99.53587951529502,88.49332183467536,0.6233333333333333,36.12862854615238,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_e5328257e3d7a4a083df,entity_06e7df81ac3cf211adb7,,4.5,2026-04-20 03:25:17+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333334,97.32134703644196,88.02292110786263,0.6233333333333333,36.01277220167188,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_b6a434b85be8d1715977,entity_aa357d59438466e7805d,,4.0,2026-01-12 18:36:44+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.04166666666667,98.47804328018992,92.48082067086315,0.6233333333333333,36.90357714515057,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_9054d3a48761a63da96f,entity_205ab08c2a72b61f8566,,4.0,2026-04-03 06:39:47+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.875,97.94624842036684,92.20068904259186,0.6233333333333333,36.868041741010856,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_b69659c07b0b557f0101,entity_41388a95b595885c1f0b,,3.5,2026-04-25 20:40:11+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,99.22320155372421,92.60424407112929,0.3733333333333333,56.383589844258545,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_34796d82a04c65b1c633,entity_888fdc608358ed2b8558,,4.0,2026-03-13 00:07:18+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,98.15680641007164,91.89014018029053,0.3733333333333333,56.29114220633116,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_bea5228c1c3be0c77c5e,entity_ce441aeb95207e003ccf,,4.0,2026-01-24 21:02:58+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,98.10610856799941,91.8561907324743,0.3733333333333333,56.28679838620814,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_be545dd5494649b9e17a,entity_9b0904086eecd619e1de,,4.0,2026-06-18 07:23:53+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,96.66666666666669,88.39063316694696,89.88894495699564,0.6233333333333333,36.63824407260529,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_3cfe8880db0e3292c848,entity_106c81c6badaa87d6eb6,,4.5,2026-04-28 04:21:46+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,99.41602804874431,89.03014611279671,0.6233333333333333,36.2031767521724,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_5dcfe751b8fc80284fb9,entity_59d91eb89c3db1485374,,4.5,2026-06-07 08:46:39+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.20833333333331,88.79410967061033,85.85624836755582,0.6233333333333333,35.65385417325952,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_de990e8618e4b4728632,entity_1f80c0de75b42412bc0b,,4.5,2026-02-08 22:51:54+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.12500000000001,99.66211906979385,89.37951416936741,0.6233333333333333,36.26025882560262,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_65fcd4bc92dbda941da5,entity_c63d368778ba50e141ae,,4.0,2026-04-14 23:18:43+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.04166666666667,98.81435317056084,93.41784335416699,0.6233333333333333,37.004243095472646,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_2a427a7d9fff608087c5,entity_bd8fc430437cad91c9c1,,4.5,2026-01-14 02:56:47+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,94.13181611610774,83.16804846558256,0.3733333333333333,54.24303344986242,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_e326c562da811f3c16c9,entity_c8179b4da4ad78cd26c3,,4.5,2026-01-19 17:43:17+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.95833333333333,88.9847812230795,85.43138401694186,0.6233333333333333,35.569071295361425,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_47e2ee901479e42eccba,entity_3fb466b22ecec1069e5f,,4.0,2026-01-22 03:17:31+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.37500000000001,99.5864003871837,93.46010828062003,0.6233333333333333,37.018443782385106,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_741f732b0fc410baa790,entity_06e7df81ac3cf211adb7,,4.5,2026-04-29 15:11:11+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333334,99.59816123139753,88.93608188124054,0.6233333333333333,36.193399475209226,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_35da38f76279db98df7e,entity_fd6fea4fd034e1ecfcab,,4.0,2026-05-16 21:26:36+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.70833333333334,88.50891583943849,89.5520262427543,0.6233333333333333,36.58957083062378,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_7d29747ba758ff5f4f7d,entity_7412097a8c89e0dfce5b,,4.5,2026-05-24 09:40:40+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,90.83333333333334,98.81435317056084,88.12038346111888,0.6233333333333333,36.05771744751965,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_deaf1b3103fc74dc37ca,entity_106c81c6badaa87d6eb6,,4.5,2026-02-19 07:25:23+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,95.23354367324,87.35267911727361,0.6233333333333333,35.88167556294528,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_4abfc73daa95e7ab03a3,entity_2b5501224352e6d5c9b6,,4.5,2026-02-21 18:06:56+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,99.49406134972405,89.06144289126455,0.6233333333333333,36.20945526001837,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_9dc2f89479ae82832290,entity_15af04ffcb263ceb7195,,4.0,2026-03-20 17:48:30+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.62499999999999,99.15418168699833,92.18381735808578,0.6233333333333333,36.88817401756425,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_c5e5bbe3bfb301d3ac32,entity_23175f3d8df5a21a9ea9,,4.5,2026-02-14 22:49:37+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,90.625,99.56185456045384,88.3366273340706,0.6233333333333333,36.10749602919202,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_d8c129a13a7814307f39,entity_4b3fe06f2f8443e39ba2,,4.5,2026-02-12 06:28:11+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.33333333333333,99.56185456045384,89.42285728059467,0.6233333333333333,36.264852164843845,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_48531a7518670a799b10,entity_205ab08c2a72b61f8566,,4.0,2026-04-14 04:52:03+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.875,98.81435317056084,92.54885939694773,0.6233333333333333,36.915648330520575,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_8e0c3756453433b58c4d,entity_325c6e6aa5d357c6849a,,4.5,2026-01-14 21:28:59+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.75,94.13181611610774,87.4121466745735,0.6233333333333333,35.88612610047783,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_4cd6ade72a27752d9785,entity_106c81c6badaa87d6eb6,,4.5,2026-03-20 15:25:07+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,99.15418168699833,88.92512751851358,0.6233333333333333,36.18218142153286,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_eccbdec8c5e2e4699b49,entity_c8179b4da4ad78cd26c3,,4.5,2026-03-23 15:30:07+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.95833333333333,87.63304630584236,84.88924434425317,0.6233333333333333,35.49089283705951,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_700bbac998ea92bd902b,entity_0f385012bec0e48a8856,,4.0,2026-06-03 21:22:58+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.16666666666667,99.41602804874431,93.30822097910689,0.6233333333333333,37.00045180684523,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_4d101847b7d16998e346,entity_656575535ab9679161ed,,4.0,2026-02-11 15:48:00+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.91666666666669,95.5637330257301,91.2618459698766,0.6233333333333333,36.746401994559875,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_d2929e284d676b252e5a,entity_120d096f62a9889d0b25,,4.0,2026-01-08 11:33:49+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.08333333333333,97.83294416775132,91.83773279154286,0.6233333333333333,36.83116809212969,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_82811214f67f8826beac,entity_0bc82e8a977def6444cb,,4.0,2026-02-01 06:44:55+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.91666666666667,99.22320155372421,92.32847773244107,0.6233333333333333,36.902689345289104,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_3513f3be244e07653363,entity_106c81c6badaa87d6eb6,,4.0,2026-05-07 18:05:24+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.16666666666666,98.90985192790538,92.30307012850304,0.6233333333333333,36.894084316844875,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_390c2fece9b6cb864f52,entity_120d096f62a9889d0b25,,4.0,2026-04-04 14:30:57+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.08333333333333,98.51942272795365,92.11305841729245,0.6233333333333333,36.86905229393567,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_68ab1b893e71a27f5152,entity_6a65a3c7597f7e1904fc,,3.5,2026-05-27 21:19:25+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.0,88.70174233445859,89.34527216321689,0.6233333333333333,36.558416948654056,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_d947555b45bc4c96ea84,entity_a2452344a6b18b50463b,,4.5,2026-06-07 06:15:35+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666666,99.50839538489605,88.48229878772389,0.6233333333333333,36.12636428630491,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_55446e5feaf45d13bdbf,entity_2b2af8fe8416b9371602,,4.0,2026-01-13 02:37:38+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.41666666666669,99.34525053230955,92.57796261690044,0.6233333333333333,36.92811776957218,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_ad7d9ed6e2d5e6b2de0d,entity_bd8fc430437cad91c9c1,,4.0,2026-03-28 04:44:24+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,98.3014902874835,91.98702670534311,0.3733333333333333,56.30356455510684,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_61fed18de580e60ef0e9,entity_ce441aeb95207e003ccf,,4.5,2026-03-28 15:34:49+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,98.3014902874835,85.96024099105739,0.3733333333333333,54.78422970794537,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_0d80982be89995075e97,entity_73876be90f0070e87ef3,,4.0,2026-04-27 18:14:41+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.91666666666664,99.50839538489605,92.44286028505009,0.6233333333333333,36.9190951763624,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_292aac1fb3c1ac46f61e,entity_72f454ead2a8d3e432f5,,4.0,2026-01-10 01:24:35+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.5,97.77419457767147,92.38235193990654,0.6233333333333333,36.8839765121668,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_77132a23a41f60661355,entity_d3e5b17ddcb664e070a6,,4.0,2026-02-01 22:08:58+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.08333333333334,99.22320155372421,92.79639217094375,0.6233333333333333,36.94658909597067,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_c2da4b568feda0d27674,entity_888fdc608358ed2b8558,,4.5,2026-01-13 22:21:04+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,99.34525053230955,86.65918758357483,0.3733333333333333,54.922940316722325,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_93cd3ac502dc0a22f33b,entity_19bd4527da145f91d5ce,,4.5,2026-03-16 20:29:31+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,97.94624842036684,88.44066230462394,0.6233333333333333,36.08679486940227,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_52f0541310a842f33026,entity_7412097a8c89e0dfce5b,,4.0,2026-02-28 19:31:18+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.83333333333333,99.10491888123266,92.24761569801933,0.6233333333333333,36.89288819328812,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_c35718e4f7bb2dabebe7,entity_656575535ab9679161ed,,4.0,2026-01-16 09:41:40+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.91666666666669,97.94624842036684,92.21740027253838,0.6233333333333333,36.86969124688213,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_70cfc4aab1584437e1a0,entity_fbcf9516221bb6d6dd27,,4.0,2026-06-03 11:47:42+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.875,99.41602804874431,92.79017285076463,0.6233333333333333,36.9494584517131,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_6e087505104bdc9f88d4,entity_59faa6b0172eba57776f,,4.5,2026-04-14 18:07:22+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.875,98.81435317056084,88.53816420978195,0.6233333333333333,36.11794517203039,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_fcd9a9393e353ff9d1df,entity_888fdc608358ed2b8558,,4.5,2026-01-06 03:16:14+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,98.25447206224226,85.92875557236906,0.3733333333333333,54.778010215027294,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_306d7d7e482ddc4e9a74,entity_bd8fc430437cad91c9c1,,4.0,2026-03-21 06:07:09+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,99.49406134972405,92.78562339880776,0.3733333333333333,56.40739585808409,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_931c053a9e8528990972,entity_c63d368778ba50e141ae,,4.0,2026-02-15 20:13:57+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.04166666666667,99.34525053230955,93.63077010353145,0.6233333333333333,37.03298536928055,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_e3c52d12f497548e3ad1,entity_41388a95b595885c1f0b,,4.0,2026-03-31 19:19:16+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,99.05289937618227,92.49020243438245,0.3733333333333333,56.36868882554832,Low,C_Watch,downweight_and_monitor,0.9999999999999996,True
injected_d7ca689c34127262ae26,entity_d58ea729eaca74573346,,4.5,2026-02-21 19:30:39+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.29166666666667,99.49406134972405,88.97788674153193,0.6233333333333333,36.19716270227214,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_23485431dc4386bf3be1,entity_21dc4f1d7793ad09ac6a,,4.0,2026-02-17 08:42:01+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.37499999999999,98.84703794686547,91.96036398637473,0.6233333333333333,36.861637797881784,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_a222dded9d9fdae05268,entity_73876be90f0070e87ef3,,4.5,2026-02-09 23:09:06+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.25,99.54905058863154,88.58216050045203,0.6233333333333333,36.141483233853165,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_f6aeeb26b3b723758bb0,entity_656575535ab9679161ed,,4.5,2026-03-04 06:29:59+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.24999999999999,99.66211906979385,88.62750882177382,0.6233333333333333,36.15078418790994,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_0c9fec8a6a2ce840a508,entity_8a62c50beedbc1ed6831,,4.5,2026-01-28 05:32:32+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.37500000000001,88.19556621361967,85.28196623239916,0.6233333333333333,35.55498730577972,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_a866dd3e765ae69c2497,entity_6a65a3c7597f7e1904fc,,3.5,2026-04-18 16:24:30+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.0,98.10610856799941,93.11707680233754,0.6233333333333333,36.96489187089267,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_57402b75bd95eec533e5,entity_21dc4f1d7793ad09ac6a,,4.0,2026-02-18 18:44:06+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.37499999999999,99.3816254675168,92.17477074599425,0.6233333333333333,36.89240799631436,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999996,True
injected_650770363fd1cd848d2c,entity_8a62c50beedbc1ed6831,,4.5,2026-04-21 22:20:40+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.37500000000001,99.30679673184603,89.73834210869316,0.6233333333333333,36.30920699503424,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_658e4985d0cd71138824,entity_755b8e7b888c3a5ec297,,4.5,2026-01-28 17:55:21+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.83333333333334,98.90985192790538,90.16403269534796,0.6233333333333333,36.3729801045854,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_dc09960c37c4fdc54e64,entity_624cdb5b34fe987f9fdd,,4.5,2026-04-02 13:09:39+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.16666666666667,99.3816254675168,89.68479748396217,0.6233333333333333,36.301974840802714,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_412b0f8caaa9cb9563e2,entity_9b0904086eecd619e1de,,4.0,2026-04-17 07:29:25+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,96.66666666666669,99.56185456045384,94.3693813447658,0.6233333333333333,37.116178230708826,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_88a1cc91ede99241137a,entity_8a62c50beedbc1ed6831,,4.5,2026-01-26 13:11:49+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.37500000000001,98.10610856799941,89.2567826846905,0.6233333333333333,36.21690397426386,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_2cfc99c63b856e31dff1,entity_fd6fea4fd034e1ecfcab,,4.0,2026-03-24 02:21:47+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.70833333333334,99.12988628595339,93.81177374804102,0.6233333333333333,37.05017354463412,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_e4006bfcebf405051460,entity_b32bfa4a8ac1898296ed,,4.5,2026-04-07 14:30:52+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.375,99.68112079255643,89.8884720795663,0.6233333333333333,36.33847363939078,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_240d9d8002c01d2a0b99,entity_3b3422d3b184588c4640,,4.5,2026-06-09 12:09:21+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.58333333333334,98.74632510230397,89.59711017171104,0.6233333333333333,36.27913052717768,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_136766b605f800a334c8,entity_3258b74f0857f53a82a4,,4.5,2026-06-05 17:08:45+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.00000000000001,98.63731755719786,89.7205028675241,0.6233333333333333,36.29770064635225,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_62f4528621f23bcb6d63,entity_9b0904086eecd619e1de,,4.0,2026-05-18 11:08:14+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,96.66666666666669,96.70639429817555,93.22414327165953,0.6233333333333333,36.97089728583894,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_14dbff428bdfd3a60e34,entity_9abddfa5a22bc98d2c41,,4.5,2026-02-20 12:07:33+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.625,96.70639429817555,89.19673685454723,0.6233333333333333,36.1966752307435,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_d4643a349bf670662587,entity_3b3422d3b184588c4640,,4.5,2026-03-30 01:11:00+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.58333333333334,99.3816254675168,89.8519097834274,0.6233333333333333,36.32818415091762,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_11f215eb1ff4e9ae7752,entity_fd6fea4fd034e1ecfcab,,4.0,2026-01-15 19:15:39+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.70833333333334,97.52460101161414,93.16794275565896,0.6233333333333333,36.96648946909893,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_29c708169227040eb91c,entity_3258b74f0857f53a82a4,,4.5,2026-01-16 13:22:01+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.00000000000001,97.94624842036684,89.44333610141541,0.6233333333333333,36.24559873753253,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_cf244eeb0de9fffa3a39,entity_9b0904086eecd619e1de,,4.0,2026-02-20 08:13:01+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,96.66666666666669,96.70639429817555,93.22414327165953,0.6233333333333333,36.97089728583894,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_5f9e1b59d1c949113686,entity_8a62c50beedbc1ed6831,,4.5,2026-05-10 03:03:46+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.37500000000001,98.71093959653288,89.49936197420926,0.6233333333333333,36.26309834529801,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_e829c8120f9db35a126a,entity_939487a272567e1d9b77,,4.5,2026-01-28 13:23:23+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.16666666666669,98.90985192790538,89.495583497487,0.6233333333333333,36.26523782534663,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_a48015970eca7500ca6f,entity_3b3422d3b184588c4640,,4.5,2026-06-01 08:32:36+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.58333333333334,98.05413343671454,89.31949319353345,0.6233333333333333,36.22645480094395,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
injected_f3a7556c8833e07e2543,entity_9b0904086eecd619e1de,,4.0,2026-06-09 22:01:04+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,96.66666666666669,98.74632510230397,94.04229733748643,0.6233333333333333,37.073138630437214,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999993,True
