title,artist,year,avg_rating,ratings_count,genres,source,collection_date,rank,is_synthetic,provenance_status
Album_2014_0095,Artist_2014_0095,2014,3.6,50,Jazz,synthetic,2026-08-08T00:56:44.307637,1495,True,illustrative_synthetic
Album_2014_0096,Artist_2014_0096,2014,3.09,164,"Experimental, Classical, Rock",synthetic,2026-08-08T00:56:44.307637,1496,True,illustrative_synthetic
Album_2014_0097,Artist_2014_0097,2014,2.92,50,Indie Rock,synthetic,2026-08-08T00:56:44.307637,1497,True,illustrative_synthetic
Album_2014_0098,Artist_2014_0098,2014,3.61,50,"Ambient, Electronic, Experimental",synthetic,2026-08-08T00:56:44.307637,1498,True,illustrative_synthetic
Album_2014_0099,Artist_2014_0099,2014,3.86,210,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1499,True,illustrative_synthetic
Album_2014_0100,Artist_2014_0100,2014,3.01,50,Experimental,synthetic,2026-08-08T00:56:44.307637,1500,True,illustrative_synthetic
Album_2015_0001,Artist_2015_0001,2015,2.48,1313,"Electronic, Rock, Metal",synthetic,2026-08-08T00:56:44.307637,1501,True,illustrative_synthetic
Album_2015_0002,Artist_2015_0002,2015,3.3,50,"Alt. Rock, R&B",synthetic,2026-08-08T00:56:44.307637,1502,True,illustrative_synthetic
Album_2015_0003,Artist_2015_0003,2015,2.81,509,"Country, Blues, Rock",synthetic,2026-08-08T00:56:44.307637,1503,True,illustrative_synthetic
Album_2015_0004,Artist_2015_0004,2015,3.36,89,"Electronic, Classical, Reggae",synthetic,2026-08-08T00:56:44.307637,1504,True,illustrative_synthetic
Album_2015_0005,Artist_2015_0005,2015,3.43,315,"Rock, Electronic",synthetic,2026-08-08T00:56:44.307637,1505,True,illustrative_synthetic
Album_2015_0006,Artist_2015_0006,2015,3.3,55,"Folk, Ambient",synthetic,2026-08-08T00:56:44.307637,1506,True,illustrative_synthetic
Album_2015_0007,Artist_2015_0007,2015,3.23,370,Punk,synthetic,2026-08-08T00:56:44.307637,1507,True,illustrative_synthetic
Album_2015_0008,Artist_2015_0008,2015,2.82,50,Metal,synthetic,2026-08-08T00:56:44.307637,1508,True,illustrative_synthetic
Album_2015_0009,Artist_2015_0009,2015,3.3,147,Electronic,synthetic,2026-08-08T00:56:44.307637,1509,True,illustrative_synthetic
Album_2015_0010,Artist_2015_0010,2015,3.61,92,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1510,True,illustrative_synthetic
Album_2015_0011,Artist_2015_0011,2015,3.46,330,"Country, Jazz, Pop",synthetic,2026-08-08T00:56:44.307637,1511,True,illustrative_synthetic
Album_2015_0012,Artist_2015_0012,2015,3.26,147,"Alt. Rock, Hip-Hop, Country",synthetic,2026-08-08T00:56:44.307637,1512,True,illustrative_synthetic
Album_2015_0013,Artist_2015_0013,2015,3.47,425,"Rock, Classical, Ambient",synthetic,2026-08-08T00:56:44.307637,1513,True,illustrative_synthetic
Album_2015_0014,Artist_2015_0014,2015,3.63,10933,"Pop, Country, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1514,True,illustrative_synthetic
Album_2015_0015,Artist_2015_0015,2015,3.31,86,Electronic,synthetic,2026-08-08T00:56:44.307637,1515,True,illustrative_synthetic
Album_2015_0016,Artist_2015_0016,2015,3.67,50,Indie Rock,synthetic,2026-08-08T00:56:44.307637,1516,True,illustrative_synthetic
Album_2015_0017,Artist_2015_0017,2015,3.04,2392,Classical,synthetic,2026-08-08T00:56:44.307637,1517,True,illustrative_synthetic
Album_2015_0018,Artist_2015_0018,2015,2.78,148,Reggae,synthetic,2026-08-08T00:56:44.307637,1518,True,illustrative_synthetic
Album_2015_0019,Artist_2015_0019,2015,3.35,456,"Metal, Reggae, Rock",synthetic,2026-08-08T00:56:44.307637,1519,True,illustrative_synthetic
Album_2015_0020,Artist_2015_0020,2015,2.85,50,"Ambient, Rock",synthetic,2026-08-08T00:56:44.307637,1520,True,illustrative_synthetic
Album_2015_0021,Artist_2015_0021,2015,3.73,1173,"Experimental, Punk",synthetic,2026-08-08T00:56:44.307637,1521,True,illustrative_synthetic
Album_2015_0022,Artist_2015_0022,2015,3.96,85,Indie Rock,synthetic,2026-08-08T00:56:44.307637,1522,True,illustrative_synthetic
Album_2015_0023,Artist_2015_0023,2015,3.13,1611,"Punk, Experimental",synthetic,2026-08-08T00:56:44.307637,1523,True,illustrative_synthetic
Album_2015_0024,Artist_2015_0024,2015,3.69,81,Pop,synthetic,2026-08-08T00:56:44.307637,1524,True,illustrative_synthetic
Album_2015_0025,Artist_2015_0025,2015,2.85,95,Blues,synthetic,2026-08-08T00:56:44.307637,1525,True,illustrative_synthetic
Album_2015_0026,Artist_2015_0026,2015,3.36,127,"Ambient, Folk",synthetic,2026-08-08T00:56:44.307637,1526,True,illustrative_synthetic
Album_2015_0027,Artist_2015_0027,2015,3.32,762,"Country, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1527,True,illustrative_synthetic
Album_2015_0028,Artist_2015_0028,2015,4.18,349,"Folk, Metal",synthetic,2026-08-08T00:56:44.307637,1528,True,illustrative_synthetic
Album_2015_0029,Artist_2015_0029,2015,3.64,50,"Rock, Country, Experimental",synthetic,2026-08-08T00:56:44.307637,1529,True,illustrative_synthetic
Album_2015_0030,Artist_2015_0030,2015,3.18,2186,"Indie Rock, R&B",synthetic,2026-08-08T00:56:44.307637,1530,True,illustrative_synthetic
Album_2015_0031,Artist_2015_0031,2015,3.42,251,"Jazz, Hip-Hop, Pop",synthetic,2026-08-08T00:56:44.307637,1531,True,illustrative_synthetic
Album_2015_0032,Artist_2015_0032,2015,3.67,101,"Country, Rock",synthetic,2026-08-08T00:56:44.307637,1532,True,illustrative_synthetic
Album_2015_0033,Artist_2015_0033,2015,2.85,50,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,1533,True,illustrative_synthetic
Album_2015_0034,Artist_2015_0034,2015,3.42,50,"Hip-Hop, Metal, Folk",synthetic,2026-08-08T00:56:44.307637,1534,True,illustrative_synthetic
Album_2015_0035,Artist_2015_0035,2015,2.81,199,"Reggae, Folk, Ambient",synthetic,2026-08-08T00:56:44.307637,1535,True,illustrative_synthetic
Album_2015_0036,Artist_2015_0036,2015,2.96,50,"Rock, Blues",synthetic,2026-08-08T00:56:44.307637,1536,True,illustrative_synthetic
Album_2015_0037,Artist_2015_0037,2015,4.11,81,"Jazz, Classical, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1537,True,illustrative_synthetic
Album_2015_0038,Artist_2015_0038,2015,3.18,59,"Electronic, Pop",synthetic,2026-08-08T00:56:44.307637,1538,True,illustrative_synthetic
Album_2015_0039,Artist_2015_0039,2015,3.05,136,Rock,synthetic,2026-08-08T00:56:44.307637,1539,True,illustrative_synthetic
Album_2015_0040,Artist_2015_0040,2015,3.25,92,"Metal, Rock",synthetic,2026-08-08T00:56:44.307637,1540,True,illustrative_synthetic
Album_2015_0041,Artist_2015_0041,2015,3.51,469,"Ambient, Classical, Electronic",synthetic,2026-08-08T00:56:44.307637,1541,True,illustrative_synthetic
Album_2015_0042,Artist_2015_0042,2015,3.1,431,"Punk, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1542,True,illustrative_synthetic
Album_2015_0043,Artist_2015_0043,2015,3.1,50,"Jazz, Ambient",synthetic,2026-08-08T00:56:44.307637,1543,True,illustrative_synthetic
Album_2015_0044,Artist_2015_0044,2015,2.93,50,Indie Rock,synthetic,2026-08-08T00:56:44.307637,1544,True,illustrative_synthetic
Album_2015_0045,Artist_2015_0045,2015,4.18,79,"Ambient, Classical",synthetic,2026-08-08T00:56:44.307637,1545,True,illustrative_synthetic
Album_2015_0046,Artist_2015_0046,2015,3.27,127,"Jazz, Punk",synthetic,2026-08-08T00:56:44.307637,1546,True,illustrative_synthetic
Album_2015_0047,Artist_2015_0047,2015,3.9,281,"Rock, Pop, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1547,True,illustrative_synthetic
Album_2015_0048,Artist_2015_0048,2015,2.8,553,"Jazz, Country, Folk",synthetic,2026-08-08T00:56:44.307637,1548,True,illustrative_synthetic
Album_2015_0049,Artist_2015_0049,2015,3.33,199,"Ambient, Reggae, Country",synthetic,2026-08-08T00:56:44.307637,1549,True,illustrative_synthetic
Album_2015_0050,Artist_2015_0050,2015,3.37,248,Ambient,synthetic,2026-08-08T00:56:44.307637,1550,True,illustrative_synthetic
Album_2015_0051,Artist_2015_0051,2015,3.18,165,"Ambient, Reggae",synthetic,2026-08-08T00:56:44.307637,1551,True,illustrative_synthetic
Album_2015_0052,Artist_2015_0052,2015,3.13,492,"Electronic, Punk, Reggae",synthetic,2026-08-08T00:56:44.307637,1552,True,illustrative_synthetic
Album_2015_0053,Artist_2015_0053,2015,4.22,139,"Blues, Metal, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1553,True,illustrative_synthetic
Album_2015_0054,Artist_2015_0054,2015,3.5,1406,R&B,synthetic,2026-08-08T00:56:44.307637,1554,True,illustrative_synthetic
Album_2015_0055,Artist_2015_0055,2015,3.19,208,"Experimental, Folk, Country",synthetic,2026-08-08T00:56:44.307637,1555,True,illustrative_synthetic
Album_2015_0056,Artist_2015_0056,2015,3.36,574,Electronic,synthetic,2026-08-08T00:56:44.307637,1556,True,illustrative_synthetic
Album_2015_0057,Artist_2015_0057,2015,2.65,50,"Punk, Classical, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1557,True,illustrative_synthetic
Album_2015_0058,Artist_2015_0058,2015,3.08,387,"Folk, Blues",synthetic,2026-08-08T00:56:44.307637,1558,True,illustrative_synthetic
Album_2015_0059,Artist_2015_0059,2015,3.4,403,"Folk, Metal",synthetic,2026-08-08T00:56:44.307637,1559,True,illustrative_synthetic
Album_2015_0060,Artist_2015_0060,2015,3.79,2980,"Blues, Ambient, Electronic",synthetic,2026-08-08T00:56:44.307637,1560,True,illustrative_synthetic
Album_2015_0061,Artist_2015_0061,2015,3.29,105,"Alt. Rock, Blues, Rock",synthetic,2026-08-08T00:56:44.307637,1561,True,illustrative_synthetic
Album_2015_0062,Artist_2015_0062,2015,3.6,276,"Blues, Electronic",synthetic,2026-08-08T00:56:44.307637,1562,True,illustrative_synthetic
Album_2015_0063,Artist_2015_0063,2015,3.72,235,"Folk, Country, Metal",synthetic,2026-08-08T00:56:44.307637,1563,True,illustrative_synthetic
Album_2015_0064,Artist_2015_0064,2015,3.44,117,"Metal, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1564,True,illustrative_synthetic
Album_2015_0065,Artist_2015_0065,2015,3.31,50,"Rock, Ambient, Blues",synthetic,2026-08-08T00:56:44.307637,1565,True,illustrative_synthetic
Album_2015_0066,Artist_2015_0066,2015,3.8,1026,Punk,synthetic,2026-08-08T00:56:44.307637,1566,True,illustrative_synthetic
Album_2015_0067,Artist_2015_0067,2015,3.34,50,Country,synthetic,2026-08-08T00:56:44.307637,1567,True,illustrative_synthetic
Album_2015_0068,Artist_2015_0068,2015,3.78,50,"Rock, Jazz",synthetic,2026-08-08T00:56:44.307637,1568,True,illustrative_synthetic
Album_2015_0069,Artist_2015_0069,2015,3.38,50,"Punk, R&B, Rock",synthetic,2026-08-08T00:56:44.307637,1569,True,illustrative_synthetic
Album_2015_0070,Artist_2015_0070,2015,3.26,50,"Hip-Hop, Jazz",synthetic,2026-08-08T00:56:44.307637,1570,True,illustrative_synthetic
Album_2015_0071,Artist_2015_0071,2015,3.27,105,"Jazz, Blues, Rock",synthetic,2026-08-08T00:56:44.307637,1571,True,illustrative_synthetic
Album_2015_0072,Artist_2015_0072,2015,3.39,50,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,1572,True,illustrative_synthetic
Album_2015_0073,Artist_2015_0073,2015,4.11,3907,"Folk, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1573,True,illustrative_synthetic
Album_2015_0074,Artist_2015_0074,2015,2.86,4406,"Metal, Jazz, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1574,True,illustrative_synthetic
Album_2015_0075,Artist_2015_0075,2015,3.19,50,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1575,True,illustrative_synthetic
Album_2015_0076,Artist_2015_0076,2015,3.89,50,"Hip-Hop, Experimental",synthetic,2026-08-08T00:56:44.307637,1576,True,illustrative_synthetic
Album_2015_0077,Artist_2015_0077,2015,3.48,1352,"Rock, R&B",synthetic,2026-08-08T00:56:44.307637,1577,True,illustrative_synthetic
Album_2015_0078,Artist_2015_0078,2015,3.16,51,Folk,synthetic,2026-08-08T00:56:44.307637,1578,True,illustrative_synthetic
Album_2015_0079,Artist_2015_0079,2015,2.92,436,"Hip-Hop, Punk",synthetic,2026-08-08T00:56:44.307637,1579,True,illustrative_synthetic
Album_2015_0080,Artist_2015_0080,2015,3.16,327,"Pop, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1580,True,illustrative_synthetic
Album_2015_0081,Artist_2015_0081,2015,3.41,95,Rock,synthetic,2026-08-08T00:56:44.307637,1581,True,illustrative_synthetic
Album_2015_0082,Artist_2015_0082,2015,3.84,50,"Classical, Folk, Rock",synthetic,2026-08-08T00:56:44.307637,1582,True,illustrative_synthetic
Album_2015_0083,Artist_2015_0083,2015,3.6,8128,"Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1583,True,illustrative_synthetic
Album_2015_0084,Artist_2015_0084,2015,3.68,542,Classical,synthetic,2026-08-08T00:56:44.307637,1584,True,illustrative_synthetic
Album_2015_0085,Artist_2015_0085,2015,2.52,277,"Ambient, Country",synthetic,2026-08-08T00:56:44.307637,1585,True,illustrative_synthetic
Album_2015_0086,Artist_2015_0086,2015,2.92,50,Punk,synthetic,2026-08-08T00:56:44.307637,1586,True,illustrative_synthetic
Album_2015_0087,Artist_2015_0087,2015,3.88,561,"Electronic, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1587,True,illustrative_synthetic
Album_2015_0088,Artist_2015_0088,2015,3.17,458,"Pop, Country",synthetic,2026-08-08T00:56:44.307637,1588,True,illustrative_synthetic
Album_2015_0089,Artist_2015_0089,2015,2.93,85,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1589,True,illustrative_synthetic
Album_2015_0090,Artist_2015_0090,2015,3.43,176,"Alt. Rock, Hip-Hop, Jazz",synthetic,2026-08-08T00:56:44.307637,1590,True,illustrative_synthetic
Album_2015_0091,Artist_2015_0091,2015,3.29,103,"Rock, Ambient",synthetic,2026-08-08T00:56:44.307637,1591,True,illustrative_synthetic
Album_2015_0092,Artist_2015_0092,2015,2.74,328,"Rock, Reggae, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1592,True,illustrative_synthetic
Album_2015_0093,Artist_2015_0093,2015,2.81,504,"Indie Rock, Electronic",synthetic,2026-08-08T00:56:44.307637,1593,True,illustrative_synthetic
Album_2015_0094,Artist_2015_0094,2015,3.5,50,"Folk, Jazz",synthetic,2026-08-08T00:56:44.307637,1594,True,illustrative_synthetic
Album_2015_0095,Artist_2015_0095,2015,3.36,56,"Country, Alt. Rock, Ambient",synthetic,2026-08-08T00:56:44.307637,1595,True,illustrative_synthetic
Album_2015_0096,Artist_2015_0096,2015,3.28,213,Punk,synthetic,2026-08-08T00:56:44.307637,1596,True,illustrative_synthetic
Album_2015_0097,Artist_2015_0097,2015,3.5,768,"Pop, Punk",synthetic,2026-08-08T00:56:44.307637,1597,True,illustrative_synthetic
Album_2015_0098,Artist_2015_0098,2015,3.79,89,Blues,synthetic,2026-08-08T00:56:44.307637,1598,True,illustrative_synthetic
Album_2015_0099,Artist_2015_0099,2015,3.45,120,R&B,synthetic,2026-08-08T00:56:44.307637,1599,True,illustrative_synthetic
Album_2015_0100,Artist_2015_0100,2015,2.74,232,"Metal, Electronic, Ambient",synthetic,2026-08-08T00:56:44.307637,1600,True,illustrative_synthetic
Album_2016_0001,Artist_2016_0001,2016,3.41,2039,Indie Rock,synthetic,2026-08-08T00:56:44.307637,1601,True,illustrative_synthetic
Album_2016_0002,Artist_2016_0002,2016,3.65,50,"R&B, Blues, Classical",synthetic,2026-08-08T00:56:44.307637,1602,True,illustrative_synthetic
Album_2016_0003,Artist_2016_0003,2016,3.31,115,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1603,True,illustrative_synthetic
Album_2016_0004,Artist_2016_0004,2016,3.56,141,"Punk, Reggae",synthetic,2026-08-08T00:56:44.307637,1604,True,illustrative_synthetic
Album_2016_0005,Artist_2016_0005,2016,4.02,141,Country,synthetic,2026-08-08T00:56:44.307637,1605,True,illustrative_synthetic
Album_2016_0006,Artist_2016_0006,2016,3.7,50,"Metal, Electronic, Jazz",synthetic,2026-08-08T00:56:44.307637,1606,True,illustrative_synthetic
Album_2016_0007,Artist_2016_0007,2016,3.54,50,R&B,synthetic,2026-08-08T00:56:44.307637,1607,True,illustrative_synthetic
Album_2016_0008,Artist_2016_0008,2016,3.19,374,"Reggae, Metal",synthetic,2026-08-08T00:56:44.307637,1608,True,illustrative_synthetic
Album_2016_0009,Artist_2016_0009,2016,3.03,122,"Folk, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1609,True,illustrative_synthetic
Album_2016_0010,Artist_2016_0010,2016,3.22,141,"Pop, Reggae, Punk",synthetic,2026-08-08T00:56:44.307637,1610,True,illustrative_synthetic
Album_2016_0011,Artist_2016_0011,2016,3.68,139,"Electronic, Jazz, Blues",synthetic,2026-08-08T00:56:44.307637,1611,True,illustrative_synthetic
Album_2016_0012,Artist_2016_0012,2016,3.69,1933,"Blues, Pop, Reggae",synthetic,2026-08-08T00:56:44.307637,1612,True,illustrative_synthetic
Album_2016_0013,Artist_2016_0013,2016,2.8,50,"Hip-Hop, Rock, Reggae",synthetic,2026-08-08T00:56:44.307637,1613,True,illustrative_synthetic
Album_2016_0014,Artist_2016_0014,2016,3.56,425,"Hip-Hop, Jazz",synthetic,2026-08-08T00:56:44.307637,1614,True,illustrative_synthetic
Album_2016_0015,Artist_2016_0015,2016,3.87,50,"Experimental, Reggae",synthetic,2026-08-08T00:56:44.307637,1615,True,illustrative_synthetic
Album_2016_0016,Artist_2016_0016,2016,3.84,203,"Folk, Classical, Experimental",synthetic,2026-08-08T00:56:44.307637,1616,True,illustrative_synthetic
Album_2016_0017,Artist_2016_0017,2016,3.74,185,"Experimental, Classical, Pop",synthetic,2026-08-08T00:56:44.307637,1617,True,illustrative_synthetic
Album_2016_0018,Artist_2016_0018,2016,4.11,50,"Reggae, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1618,True,illustrative_synthetic
Album_2016_0019,Artist_2016_0019,2016,2.76,87,"Pop, Punk",synthetic,2026-08-08T00:56:44.307637,1619,True,illustrative_synthetic
Album_2016_0020,Artist_2016_0020,2016,4.16,134,"Indie Rock, Country",synthetic,2026-08-08T00:56:44.307637,1620,True,illustrative_synthetic
Album_2016_0021,Artist_2016_0021,2016,2.33,50,"Country, Jazz, Punk",synthetic,2026-08-08T00:56:44.307637,1621,True,illustrative_synthetic
Album_2016_0022,Artist_2016_0022,2016,2.95,50,"Rock, Electronic, Pop",synthetic,2026-08-08T00:56:44.307637,1622,True,illustrative_synthetic
Album_2016_0023,Artist_2016_0023,2016,3.32,50,"Pop, Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1623,True,illustrative_synthetic
Album_2016_0024,Artist_2016_0024,2016,3.84,1048,Jazz,synthetic,2026-08-08T00:56:44.307637,1624,True,illustrative_synthetic
Album_2016_0025,Artist_2016_0025,2016,3.65,50,"Folk, Punk",synthetic,2026-08-08T00:56:44.307637,1625,True,illustrative_synthetic
Album_2016_0026,Artist_2016_0026,2016,3.42,50,Country,synthetic,2026-08-08T00:56:44.307637,1626,True,illustrative_synthetic
Album_2016_0027,Artist_2016_0027,2016,3.4,243,Blues,synthetic,2026-08-08T00:56:44.307637,1627,True,illustrative_synthetic
Album_2016_0028,Artist_2016_0028,2016,3.72,50,"Metal, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1628,True,illustrative_synthetic
Album_2016_0029,Artist_2016_0029,2016,3.39,65,"Indie Rock, Jazz",synthetic,2026-08-08T00:56:44.307637,1629,True,illustrative_synthetic
Album_2016_0030,Artist_2016_0030,2016,3.25,573,"Jazz, Rock",synthetic,2026-08-08T00:56:44.307637,1630,True,illustrative_synthetic
Album_2016_0031,Artist_2016_0031,2016,3.29,50,"Blues, Punk",synthetic,2026-08-08T00:56:44.307637,1631,True,illustrative_synthetic
Album_2016_0032,Artist_2016_0032,2016,3.67,100,"Electronic, Reggae",synthetic,2026-08-08T00:56:44.307637,1632,True,illustrative_synthetic
Album_2016_0033,Artist_2016_0033,2016,3.69,187,"Indie Rock, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1633,True,illustrative_synthetic
Album_2016_0034,Artist_2016_0034,2016,2.71,177,"Electronic, Country, Classical",synthetic,2026-08-08T00:56:44.307637,1634,True,illustrative_synthetic
Album_2016_0035,Artist_2016_0035,2016,3.3,326,Metal,synthetic,2026-08-08T00:56:44.307637,1635,True,illustrative_synthetic
Album_2016_0036,Artist_2016_0036,2016,3.27,1994,"Experimental, R&B",synthetic,2026-08-08T00:56:44.307637,1636,True,illustrative_synthetic
Album_2016_0037,Artist_2016_0037,2016,3.38,124,Experimental,synthetic,2026-08-08T00:56:44.307637,1637,True,illustrative_synthetic
Album_2016_0038,Artist_2016_0038,2016,3.09,254,Folk,synthetic,2026-08-08T00:56:44.307637,1638,True,illustrative_synthetic
Album_2016_0039,Artist_2016_0039,2016,2.96,2057,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,1639,True,illustrative_synthetic
Album_2016_0040,Artist_2016_0040,2016,2.61,50,"Alt. Rock, Experimental, Ambient",synthetic,2026-08-08T00:56:44.307637,1640,True,illustrative_synthetic
Album_2016_0041,Artist_2016_0041,2016,3.9,80,Rock,synthetic,2026-08-08T00:56:44.307637,1641,True,illustrative_synthetic
Album_2016_0042,Artist_2016_0042,2016,3.71,50,"Rock, Experimental",synthetic,2026-08-08T00:56:44.307637,1642,True,illustrative_synthetic
Album_2016_0043,Artist_2016_0043,2016,3.45,136,"Experimental, Indie Rock, Ambient",synthetic,2026-08-08T00:56:44.307637,1643,True,illustrative_synthetic
Album_2016_0044,Artist_2016_0044,2016,3.57,769,"Classical, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1644,True,illustrative_synthetic
Album_2016_0045,Artist_2016_0045,2016,2.94,181,Country,synthetic,2026-08-08T00:56:44.307637,1645,True,illustrative_synthetic
Album_2016_0046,Artist_2016_0046,2016,3.49,154,"Experimental, Folk",synthetic,2026-08-08T00:56:44.307637,1646,True,illustrative_synthetic
Album_2016_0047,Artist_2016_0047,2016,3.65,537,"Metal, Folk, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1647,True,illustrative_synthetic
Album_2016_0048,Artist_2016_0048,2016,3.91,163,"Punk, Classical",synthetic,2026-08-08T00:56:44.307637,1648,True,illustrative_synthetic
Album_2016_0049,Artist_2016_0049,2016,3.86,695,"Electronic, Reggae",synthetic,2026-08-08T00:56:44.307637,1649,True,illustrative_synthetic
Album_2016_0050,Artist_2016_0050,2016,2.93,154,"Hip-Hop, Folk",synthetic,2026-08-08T00:56:44.307637,1650,True,illustrative_synthetic
Album_2016_0051,Artist_2016_0051,2016,2.78,63,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,1651,True,illustrative_synthetic
Album_2016_0052,Artist_2016_0052,2016,3.82,84,Experimental,synthetic,2026-08-08T00:56:44.307637,1652,True,illustrative_synthetic
Album_2016_0053,Artist_2016_0053,2016,3.39,91,"Punk, Rock",synthetic,2026-08-08T00:56:44.307637,1653,True,illustrative_synthetic
Album_2016_0054,Artist_2016_0054,2016,3.4,154,"Rock, Metal, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1654,True,illustrative_synthetic
Album_2016_0055,Artist_2016_0055,2016,3.43,99,Rock,synthetic,2026-08-08T00:56:44.307637,1655,True,illustrative_synthetic
Album_2016_0056,Artist_2016_0056,2016,3.22,50,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,1656,True,illustrative_synthetic
Album_2016_0057,Artist_2016_0057,2016,2.71,410,"R&B, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1657,True,illustrative_synthetic
Album_2016_0058,Artist_2016_0058,2016,3.64,50,"Hip-Hop, Reggae",synthetic,2026-08-08T00:56:44.307637,1658,True,illustrative_synthetic
Album_2016_0059,Artist_2016_0059,2016,2.91,4131,"Metal, Pop",synthetic,2026-08-08T00:56:44.307637,1659,True,illustrative_synthetic
Album_2016_0060,Artist_2016_0060,2016,2.94,50,"Electronic, Indie Rock, Reggae",synthetic,2026-08-08T00:56:44.307637,1660,True,illustrative_synthetic
Album_2016_0061,Artist_2016_0061,2016,2.76,54,"Electronic, Punk, Rock",synthetic,2026-08-08T00:56:44.307637,1661,True,illustrative_synthetic
Album_2016_0062,Artist_2016_0062,2016,3.57,1524,"R&B, Blues",synthetic,2026-08-08T00:56:44.307637,1662,True,illustrative_synthetic
Album_2016_0063,Artist_2016_0063,2016,3.52,689,Reggae,synthetic,2026-08-08T00:56:44.307637,1663,True,illustrative_synthetic
Album_2016_0064,Artist_2016_0064,2016,3.56,179,"Indie Rock, Experimental, Pop",synthetic,2026-08-08T00:56:44.307637,1664,True,illustrative_synthetic
Album_2016_0065,Artist_2016_0065,2016,3.19,50,"Blues, Classical, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1665,True,illustrative_synthetic
Album_2016_0066,Artist_2016_0066,2016,3.76,68,Metal,synthetic,2026-08-08T00:56:44.307637,1666,True,illustrative_synthetic
Album_2016_0067,Artist_2016_0067,2016,3.49,50,"R&B, Blues, Indie Rock",synthetic,2026-08-08T00:56:44.307637,1667,True,illustrative_synthetic
Album_2016_0068,Artist_2016_0068,2016,3.65,369,Rock,synthetic,2026-08-08T00:56:44.307637,1668,True,illustrative_synthetic
Album_2016_0069,Artist_2016_0069,2016,2.97,210,Rock,synthetic,2026-08-08T00:56:44.307637,1669,True,illustrative_synthetic
Album_2016_0070,Artist_2016_0070,2016,4.08,50,"Experimental, Electronic",synthetic,2026-08-08T00:56:44.307637,1670,True,illustrative_synthetic
Album_2016_0071,Artist_2016_0071,2016,3.84,1318,"Blues, Punk, Jazz",synthetic,2026-08-08T00:56:44.307637,1671,True,illustrative_synthetic
Album_2016_0072,Artist_2016_0072,2016,4.37,324,"Classical, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,1672,True,illustrative_synthetic
Album_2016_0073,Artist_2016_0073,2016,3.61,123,"Electronic, Hip-Hop, Classical",synthetic,2026-08-08T00:56:44.307637,1673,True,illustrative_synthetic
Album_2016_0074,Artist_2016_0074,2016,3.26,1534,R&B,synthetic,2026-08-08T00:56:44.307637,1674,True,illustrative_synthetic
Album_2016_0075,Artist_2016_0075,2016,3.43,7208,Ambient,synthetic,2026-08-08T00:56:44.307637,1675,True,illustrative_synthetic
Album_2016_0076,Artist_2016_0076,2016,3.48,53,"Hip-Hop, Punk, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,1676,True,illustrative_synthetic
Album_2016_0077,Artist_2016_0077,2016,2.98,78,"Folk, Rock, Jazz",synthetic,2026-08-08T00:56:44.307637,1677,True,illustrative_synthetic
Album_2016_0078,Artist_2016_0078,2016,3.02,122,Country,synthetic,2026-08-08T00:56:44.307637,1678,True,illustrative_synthetic
Album_2016_0079,Artist_2016_0079,2016,3.21,940,R&B,synthetic,2026-08-08T00:56:44.307637,1679,True,illustrative_synthetic
Album_2016_0080,Artist_2016_0080,2016,3.57,59,"Alt. Rock, R&B",synthetic,2026-08-08T00:56:44.307637,1680,True,illustrative_synthetic
